customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_monthly_ratio,services_count,contract_payment_interaction,ChurnProbability,ChurnPrediction,RiskLevel
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,2.849604071261,1,Two year_Mailed check,0.116854906082153,0,Low Risk
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,0.115606935201188,3,Month-to-month_Bank transfer (automatic),0.806174039840698,1,High Risk
0201-MIBOL,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No,0.64453124370575,4,Two year_Bank transfer (automatic),0.20602111518383,0,Low Risk
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No,0.610610604498392,4,One year_Electronic check,0.435002475976944,1,Medium Risk
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No,0.81172490629397,7,Two year_Credit card (automatic),0.100157655775547,0,Low Risk
6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No,0.810313060583553,4,One year_Electronic check,0.245222046971321,0,Low Risk
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No,0.736086162727358,2,Month-to-month_Bank transfer (automatic),0.299965560436249,0,Low Risk
8033-VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No,0.481000476373252,5,One year_Electronic check,0.514365017414093,1,Medium Risk
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,0.423996387695116,6,One year_Credit card (automatic),0.524557173252106,1,Medium Risk
0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No,0.397022312802863,1,Two year_Mailed check,0.106186233460903,0,Low Risk
7542-CYDDM,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,No,0.89775556619673,1,Month-to-month_Mailed check,0.256017208099365,0,Low Risk
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No,0.783034249232906,7,Two year_Credit card (automatic),0.174619153141975,0,Low Risk
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,0.0124223600941321,2,Month-to-month_Electronic check,0.866341948509216,1,High Risk
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No,0.754716967570225,2,Month-to-month_Electronic check,0.468688368797302,1,Medium Risk
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No,0.240963852195932,2,Month-to-month_Electronic check,0.67907989025116,1,Medium Risk
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No,0.124819969996928,5,One year_Credit card (automatic),0.703688979148865,1,High Risk
2868-LLSKM,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,No,0.812910928715948,3,One year_Bank transfer (automatic),0.195230841636658,0,Low Risk
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,0.0554016612825254,1,Month-to-month_Bank transfer (automatic),0.788179278373718,1,High Risk
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,0.626987727151406,6,Two year_Credit card (automatic),0.281641483306885,0,Low Risk
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,0.330097080968989,2,Month-to-month_Mailed check,0.334571450948715,0,Medium Risk
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,0.980392118415995,1,Two year_Credit card (automatic),0.118997260928154,0,Low Risk
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes,0.480178665771316,3,Month-to-month_Mailed check,0.592341840267181,1,Medium Risk
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,3.02564087047996,1,Two year_Credit card (automatic),0.0926666259765625,0,Low Risk
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,No,0.0619578678815629,3,Month-to-month_Electronic check,0.594111084938049,1,Medium Risk
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Yes,0.270967738439126,5,One year_Mailed check,0.262122392654419,0,Low Risk
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,No,0.65651759603694,6,One year_Credit card (automatic),0.259849667549133,0,Low Risk
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No,0.516898587797273,0,Month-to-month_Bank transfer (automatic),0.442671716213226,1,Medium Risk
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes,0.440944877260421,4,Month-to-month_Bank transfer (automatic),0.578465819358826,1,Medium Risk
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No,0.543648713605345,4,Month-to-month_Credit card (automatic),0.555849969387054,1,Medium Risk
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes,0.541176464221453,3,Month-to-month_Electronic check,0.589290022850037,1,Medium Risk
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No,0.754950485706058,6,Two year_Bank transfer (automatic),0.0900591686367989,0,Low Risk
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No,1.16700196511058,0,One year_Mailed check,0.203331768512726,0,Low Risk
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,No,0.4566209962261,3,One year_Credit card (automatic),0.225559398531914,0,Low Risk
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes,0.0583090372208858,3,Month-to-month_Electronic check,0.821460723876953,1,High Risk
6537-OTKMY,Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No,0.295566496639084,3,One year_Electronic check,0.352026879787445,0,Medium Risk
8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No,0.942927992906799,1,Two year_Mailed check,0.102262504398823,0,Low Risk
6725-TPKJO,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,No,2.19451360625867,1,Two year_Mailed check,0.0929934605956078,0,Low Risk
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,0.0610687016685119,4,Month-to-month_Electronic check,0.856298804283142,1,High Risk
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No,0.810055854608159,5,Two year_Credit card (automatic),0.09235929697752,0,Low Risk
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,No,0.761203182796769,3,One year_Credit card (automatic),0.168999329209328,0,Low Risk
8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,No,1.19863011646181,5,One year_Bank transfer (automatic),0.214068710803986,0,Low Risk
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes,0.0389105043225484,0,Month-to-month_Mailed check,0.780212700366974,1,High Risk
6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,No,0.186219735824586,5,Two year_Credit card (automatic),0.147172585129738,0,Low Risk
0042-JVWOJ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No,1.32653054456477,1,One year_Bank transfer (automatic),0.11747357994318,0,Low Risk
0130-SXOUN,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No,0.738255025299161,3,Month-to-month_Credit card (automatic),0.416237533092499,1,Medium Risk
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,0.10144927389204,1,Month-to-month_Electronic check,0.716501593589783,1,High Risk
2330-PQGDQ,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,No,0.605700705395479,3,One year_Bank transfer (automatic),0.193782970309258,0,Low Risk
1452-UZOSF,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No,0.678605083142271,6,Two year_Credit card (automatic),0.217006757855415,0,Low Risk
2097-YVPKN,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,2.52427174663022,1,Two year_Mailed check,0.0901095867156982,0,Low Risk
2842-JTCCU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes,0.043431052259912,1,Month-to-month_Bank transfer (automatic),0.685417056083679,1,Medium Risk
8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,1.07775210041952,4,One year_Bank transfer (automatic),0.126257553696632,0,Low Risk
6631-HMANX,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No,0.842598000671761,6,Two year_Credit card (automatic),0.108389526605606,0,Low Risk
9962-BFPDU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0.0498753092331516,1,Month-to-month_Mailed check,0.59799987077713,1,Medium Risk
3296-SILRA,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes,0.01308900506428,2,Month-to-month_Mailed check,0.853350460529327,1,High Risk
9681-OXGVC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,0.0497512432860572,4,Month-to-month_Electronic check,0.855764031410217,1,High Risk
6394-HHHZM,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,No,0.144927529230554,1,Month-to-month_Mailed check,0.345271646976471,0,Medium Risk
5995-LFTLE,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No,2.29249002796482,1,Two year_Credit card (automatic),0.0969817712903023,0,Low Risk
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,Yes,0.549313344586433,2,Month-to-month_Mailed check,0.495642811059952,1,Medium Risk
1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,0.328031805884376,4,Month-to-month_Bank transfer (automatic),0.644290208816528,1,Medium Risk
7153-OANIO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes,0.014295925456813,1,Month-to-month_Electronic check,0.852095901966095,1,High Risk
5188-HGMLP,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,No,0.729729719868517,1,Month-to-month_Bank transfer (automatic),0.403645753860474,1,Medium Risk
0665-XHDJU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,0.724346069171569,4,Two year_Electronic check,0.255025029182434,0,Low Risk
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,0.0107181134971263,3,Month-to-month_Electronic check,0.877242803573608,1,High Risk
8878-HMWBV,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,Yes,0.0610376386360602,2,Month-to-month_Electronic check,0.734061479568481,1,High Risk
8265-HKSOW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No,0.670079100324997,6,Two year_Credit card (automatic),0.17612612247467,0,Low Risk
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No,0.861244008836794,6,Two year_Credit card (automatic),0.0982089340686798,0,Low Risk
5331-RGMTT,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No,0.545179196918938,4,Month-to-month_Credit card (automatic),0.62897914648056,1,Medium Risk
4759-PXTAN,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No,0.736579266709373,5,One year_Electronic check,0.233870223164558,0,Low Risk
7054-DMVAS,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No,0.82695251413549,4,Two year_Bank transfer (automatic),0.127820119261742,0,Low Risk
3428-MMGUB,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,No,0.67001674293672,3,Two year_Electronic check,0.165907084941864,0,Low Risk
6549-BTYPG,Female,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No,0.986842089032203,5,Two year_Credit card (automatic),0.103889711201191,0,Low Risk
7823-JSOAG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,No,0.0402684558353227,1,Month-to-month_Electronic check,0.783749580383301,1,High Risk
3705-RHRFR,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No,0.695915272860159,4,Two year_Bank transfer (automatic),0.201424181461334,0,Low Risk
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No,0.0519480492494519,1,Month-to-month_Electronic check,0.546365916728973,1,Medium Risk
9074-KGVOX,Male,0,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No,1.267427090813,2,Month-to-month_Credit card (automatic),0.356188148260117,0,Medium Risk
6128-DAFVY,Female,0,No,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,No,1.24860643815816,2,Month-to-month_Credit card (automatic),0.41241043806076,1,Medium Risk
9933-QRGTX,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,No,0.617283944266626,5,Two year_Electronic check,0.15722881257534,0,Low Risk
4476-OSWTN,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,No,0.62415196178967,6,One year_Mailed check,0.425017684698105,1,Medium Risk
3751-KTZEL,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,Yes,0.0285306696567569,1,Month-to-month_Mailed check,0.70601886510849,1,High Risk
1977-STDKI,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,0.0136986299493338,2,Month-to-month_Electronic check,0.861062407493591,1,High Risk
5066-GFJMM,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0.150753761268655,1,Month-to-month_Mailed check,0.358013212680817,0,Medium Risk
2661-GKBTK,Male,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No,0.779727085383664,5,Two year_Bank transfer (automatic),0.0919037237763405,0,Low Risk
0458-HEUZG,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,No,0.367231628044304,2,Two year_Mailed check,0.136687949299812,0,Low Risk
7268-WNTCP,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,3.03178469282226,1,Two year_Bank transfer (automatic),0.0866115242242813,0,Low Risk
0824-VWDPO,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No,0.465116274262364,4,One year_Bank transfer (automatic),0.317704528570175,0,Medium Risk
8409-WQJUX,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,0.461254604035893,4,One year_Electronic check,0.291987150907516,0,Low Risk
2578-JQPHZ,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No,0.439560435169226,5,Two year_Bank transfer (automatic),0.211578235030174,0,Low Risk
3278-FSIXX,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No,0.0441988940508531,1,Month-to-month_Mailed check,0.720804035663605,1,High Risk
5813-UECBU,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes,0.393559923750031,3,Month-to-month_Credit card (automatic),0.619496047496796,1,Medium Risk
0328-GRPMV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,0.0142653350318782,1,Month-to-month_Electronic check,0.865318894386292,1,High Risk
9746-UGFAC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,1.05515582469277,1,One year_Bank transfer (automatic),0.1224305331707,0,Low Risk
2946-KIQSP,Female,0,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No,1.04633778635761,2,Month-to-month_Mailed check,0.285888999700546,0,Low Risk
0625-AFOHS,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,No,1.43564349328498,1,Two year_Mailed check,0.095966525375843,0,Low Risk
6726-WEXXK,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No,0.314318971893842,3,One year_Electronic check,0.434223800897598,1,Medium Risk
4636-OLWOE,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,No,0.885245887127117,4,One year_Electronic check,0.208150401711464,0,Low Risk
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,Yes,0.0283085629397231,1,Month-to-month_Electronic check,0.776983439922333,1,High Risk
4685-ERGHK,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,No,0.655926344580825,2,One year_Electronic check,0.365866184234619,0,Medium Risk
0885-HMGPY,Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No,0.89337174505228,5,Two year_Bank transfer (automatic),0.100672341883183,0,Low Risk
5003-OKNNK,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,No,0.737100700879572,1,One year_Credit card (automatic),0.153228178620338,0,Low Risk
4195-SMMNX,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,Yes,0.0982800934506096,1,Month-to-month_Mailed check,0.389663815498352,0,Medium Risk
7208-PSIHR,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No,0.671140933162599,5,Two year_Bank transfer (automatic),0.274296492338181,0,Low Risk
4012-ZTHBR,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,No,0.467185751564277,1,Month-to-month_Electronic check,0.482040733098984,1,Medium Risk
0489-WMEMG,Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,0.465116269663978,2,One year_Electronic check,0.267220973968506,0,Low Risk
7435-ZNUYY,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,No,0.291262121783392,1,One year_Mailed check,0.20937517285347,0,Low Risk
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,No,0.204603570097004,1,Two year_Credit card (automatic),0.130166798830032,0,Low Risk
6956-SMUCM,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,0.030303029996939,5,Month-to-month_Credit card (automatic),0.797335088253021,1,High Risk
2985-FMWYF,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,No,0.245989302181933,3,Month-to-month_Electronic check,0.732054889202118,1,High Risk
2812-ENYMO,Male,0,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,No,0.476626939016921,4,One year_Credit card (automatic),0.265320301055908,0,Low Risk
2717-HVIZY,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,No,0.399002473865213,1,Month-to-month_Mailed check,0.300236761569977,0,Medium Risk
3223-WZWJM,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,Yes,0.309708155929623,2,Month-to-month_Electronic check,0.713649690151215,1,High Risk
3422-GALYP,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,No,0.0251730645038003,2,Month-to-month_Electronic check,0.839720070362091,1,High Risk
9053-JZFKV,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Yes,0.576592077654113,7,Two year_Credit card (automatic),0.324781686067581,0,Medium Risk
2530-ENDWQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Yes,0.75773745189181,3,Two year_Bank transfer (automatic),0.342424303293228,0,Medium Risk
2890-WFBHU,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4786.1,No,0.738885400890602,6,One year_Credit card (automatic),0.202818438410759,0,Low Risk
0327-WFZSY,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,No,0.3899999961,4,One year_Electronic check,0.457870870828629,1,Medium Risk
